"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
23,50,0.0246666666666667,4.2269387755102,0.06,0.552555514889678,-0.0793362952216883,0,2.48,"small","unknown",0.0135941275669852,2.25809932294625,0.0176809130534338,2.25825773268277,0.0175900848677343,7450,4422.39200211923,0.149804302830282,0.014869862791364,5.46346087610683,0.273568359446145,5.66,2.55238983651617,0.0229733521902585,0.0194793711708741
24,50,0.0676190476190476,4.24081632653061,0.06,0.521515641287006,-0.0764310135656779,0,2.44,"small","unknown",0.0222643850805344,2.23144134368439,0.0493549782258707,2.23171079607079,0.0491162898331132,7245.29411764706,4121.10778938924,0.172820620739319,0.0405511153170819,5.76278503201156,0.252843750190241,7.17647058823529,1.89426378683584,0.0276322906659457,0.0251822599860352
25,50,0.0448095238095238,4.24408163265306,0.06,0.519043422849624,-0.00712973171628073,0,2.48,"small","unknown",0.0323311023825873,2.21277485801224,0.0533877850958323,2.21309792711192,0.0531507664504258,7450,4743.0292567738,0.196105883419328,0.0465075777121287,5.49243268288944,0.428936137755585,5.68,3.08015371999118,0.0344621692340831,0.026416031181238
26,50,0.0113333333333333,4.24571428571429,0.06,0.532143837716138,-0.099290780141844,0,2.48,"small","unknown",0.0199808982327344,2.24376729840349,0.0319232540715019,2.24398094239423,0.0317828680699945,7450,4380.6625162905,0.166372921797715,0.025633898396613,5.40803200900143,0.175560317794201,5.18,2.49644645405408,0.0278852547421971,0.0210462931473265
27,50,0.0106666666666667,4.25142857142857,0.06,0.576721430943455,-0.0203369434416366,0,2.44,"small","unknown",0.0169678460475528,2.2269091906555,0.0201636903034534,2.22718387256745,0.0200210190499229,7330,4162.22075731851,0.178309422246248,0.0150115136444386,5.32130025656275,0.322967803013454,3.68,1.81197828522376,0.0258847357651401,0.0311242153737222
28,50,0.0253333333333333,4.26040816326531,0.06,0.535493943324732,-0.145478036175711,0,2.48,"small","unknown",0.016772890212825,2.25653911284252,0.0243312269914711,2.25671074476735,0.0242000136021221,7450,4121.42238177302,0.162993920530365,0.0239860546960831,5.47958226565901,0.280685445577069,5.42,1.667088382021,0.0253615629799708,0.0176969235645625
29,50,0.0336190476190476,4.26530612244898,0.06,0.563940102160273,-0.132272371510566,0,2.48,"small","unknown",0.0156809181192371,2.24925521017324,0.0315864697734053,2.24945295964555,0.0314480586867571,7450,4504.69143204717,0.15197856882952,0.026717600547254,5.38720033154741,0.100236457938945,5.5,1.80983706561713,0.023906133333279,0.0215531375744135
30,50,0.0233333333333333,4.26857142857143,0.06,0.504508113231524,-0.161930426261637,0,2.48,"small","unknown",0.0128557658671049,2.2585673149936,0.0159906358222371,2.25872336120013,0.0158938661746049,7450,4031.30606273309,0.157346282625459,0.0163494086990722,5.7242160883063,0.21692312154929,6.16,1.78839798337472,0.0222025542612243,0.0207129598376728
31,50,0.00866666666666667,4.27020408163265,0.06,0.627490117887346,-0.116426116838488,0,2.48,"small","unknown",0.013710811266383,2.23088299461586,0.0261689299248726,2.23113918067523,0.0260301194849778,7450,4253.01813601895,0.187659992565702,0.0237622831304728,5.63035459569226,0.183901021724992,5.74,1.12140582324516,0.0225110799626778,0.0334483815651371
32,50,0.024952380952381,4.2734693877551,0.06,0.547449032988393,-0.10077519379845,0,2.48,"small","unknown",0.0226861450861928,2.20783774425788,0.0356963775104981,2.20820871124778,0.035484823094833,7450,4819.85688668899,0.177532495259536,0.027447694185174,5.82002214045934,0.41297473068268,6.26,3.89562810947695,0.0295840484394769,0.0326436732840076
33,50,0.0346666666666667,4.27755102040816,0.06,0.506906222641699,-0.00041000410004098,0,2.44,"small","unknown",0.0182539681986816,2.23110511998274,0.0379535380573942,2.23136517318393,0.0377552448848021,7330,3935.39666854251,0.174467045265423,0.0273727574145242,5.26790910401487,0.389460871560884,3.96,3.01668827744355,0.0262261224078588,0.0284963752465422
34,50,0.0113333333333333,4.28081632653061,0.06,0.63766566106031,-0.0162089149031968,0,2.44,"small","unknown",0.0119289644095402,2.25633391195425,0.0220115559136334,2.25652929236038,0.0218634054615224,7245.29411764706,4164.55632832175,0.14511072850203,0.0130118762382767,5.60082759660756,0.148677933681325,6.17647058823529,2.30396078397998,0.0214978364448972,0.0212549173398744
35,50,0.03,4.28734693877551,0.06,0.561521247697118,-0.101227436823105,0,2.48,"small","unknown",0.0140354629998891,2.23182209355248,0.0312358606644911,2.23205823825357,0.031108396705242,7450,3892.22144219751,0.178383409548568,0.0233749591885118,5.62963951639601,0.21385235181855,5.08,2.82727242899497,0.0231896687904579,0.0318379057564355
36,50,0.032,4.28897959183673,0.06,0.570344944123722,-0.104109589041096,0,2.48,"small","unknown",0.0190907013422088,2.23182661590252,0.0334570313004138,2.23207088483555,0.0332826376071579,7450,3844.74197005814,0.177371484798324,0.0201945322219226,5.79071946795836,0.431261669251917,8.46,2.66657312761116,0.0273800530294889,0.0281404148023789
37,50,0.01,4.2930612244898,0.06,0.534643829035498,-0.0463566770626595,0,2.44,"small","unknown",0.0159667396256672,2.23147485566024,0.0258126130777725,2.23174906625191,0.0256604075627615,7330,4117.85559410205,0.166137866005389,0.0292301400796255,5.54193177276966,0.2360596558847,4.72,2.82149186185794,0.0250080738384463,0.0290712472673649
38,50,0.0466666666666667,4.30040816326531,0.06,0.583769517049043,-0.192881192881193,0,2.48,"small","unknown",0.0176869951763957,2.23189491905995,0.0323903654918122,2.23215904392803,0.0321923069084627,7362.94117647059,3713.88491696641,0.16009227542212,0.0141160735359337,5.36454040896354,0.2681244597647,3.92156862745098,2.4153106405173,0.0258449061172225,0.027066400980754
39,50,0.0193333333333333,4.30204081632653,0.06,0.558283421329998,-0.013007614213198,0,2.48,"small","unknown",0.0169860390345583,2.23771306067053,0.0352185919586458,2.2379579382197,0.0350219925884603,7450,4031.30606273309,0.173589050527101,0.0369418572379617,4.99809478767777,0.231262486703402,2.88,2.55262969647909,0.0258300798159723,0.0273290107939883
40,50,0.0276190476190476,4.30612244897959,0.06,0.636400602133234,-0.142887586574321,0,2.48,"small","unknown",0.0159343676849986,2.22292048922435,0.0347384953534786,2.22320335837072,0.0345501542190668,7450,4165.74955893355,0.187844475633122,0.0308221312056568,5.2717618359549,0.206876584317393,5.36,1.35164299114456,0.0248360541171695,0.0341835502922215
41,50,0.0153333333333333,4.31102040816327,0.06,0.573517910039144,-0.107773251866938,0,2.44,"small","unknown",0.0145535113877592,2.24482439555123,0.0303568420943747,2.2450373475083,0.0301941023521997,7330,3792.79660968644,0.16143166148032,0.0249794786108931,5.52779314686856,0.13987857353377,5.68,2.68358578269099,0.0234269529636065,0.0253679719075262
42,50,0.0142857142857143,4.31755102040816,0.06,0.588042072192049,-0.0743639921722114,0,2.44,"small","unknown",0.0152077372159025,2.23489031296045,0.0277767737812142,2.23513317437439,0.0276250126764105,7330,4206.11799304639,0.167327090639464,0.0249158087797109,5.46269031432443,0.323726718154215,5.78,2.77223846781784,0.0245226892879784,0.0287522697208797
43,50,0.018952380952381,4.32,0.06,0.545696126357005,-0.114423076923077,0,2.44,"small","unknown",0.0122027983369026,2.24549615504772,0.0204891374690473,2.24571934938088,0.0203502932662578,7330,4460.43834214549,0.162022228922608,0.015797889595921,5.03387358163383,0.0793867860648558,2.68,1.81197828522376,0.0208790502221965,0.0269231213299288
44,50,0.008,4.32163265306122,0.06,0.522343187459443,-0.163754045307444,0,2.48,"small","unknown",0.0149850682479028,2.25297934867407,0.0324198930227608,2.25318109344886,0.0322460135203751,7450,4704.14493737563,0.156119037962646,0.0167164242124879,5.19170301774402,0.330847590572019,3.22,2.72771115832767,0.0232118285846481,0.0209346975242359
45,50,0.0266666666666667,4.3265306122449,0.06,0.527379515866234,-0.0828402366863905,0,2.44,"small","unknown",0.0177499350453953,2.23249375659957,0.0321182188192215,2.23275488087108,0.0319081863903132,7330,3744.05651448712,0.170698245852287,0.0211019164689954,5.42722754874982,0.245899953744698,5.08,2.54622569818986,0.0261573654479078,0.0273289505577025
46,50,0.00933333333333333,4.32979591836735,0.06,0.531778207600882,-0.0887807139545665,0,2.44,"small","unknown",0.0181713174654051,2.2482031775672,0.026927236594616,2.24841986962557,0.0267702703424485,7330,4460.43834214549,0.155367728507303,0.0228944963184683,5.49803038208143,0.123182845225139,4.96,3.18132304655321,0.0260369987403735,0.0194669124262355
47,50,0.0342857142857143,4.33061224489796,0.06,0.555665166758214,-0.0374149659863945,0,2.44,"small","unknown",0.0193292736351449,2.24806493621692,0.024877804584229,2.24826950345789,0.0247424893769918,7304.11764705882,4124.53205901983,0.156153633033533,0.0210128939041086,5.41329969021907,0.325463719437577,5.56862745098039,3.04798229627919,0.0270400585524996,0.0186630616683237
48,50,0.012,4.33387755102041,0.06,0.585815335081836,-0.0502060125133527,0,2.48,"small","unknown",0.015736746900532,2.23933105198429,0.0299729703182313,2.23956078031784,0.0297955660130508,7450,3892.22144219751,0.167463744873959,0.0275840010433154,5.95440644527505,0.235810041540513,8.32,1.82320641526215,0.0244314152035827,0.0267004472497856
49,50,0.0113333333333333,4.33551020408163,0.06,0.534451925620274,-0.15279941830269,0,2.48,"small","unknown",0.0345623501119393,2.20296693110551,0.053525011979665,2.20332524922717,0.0532497616574395,7450,4076.6132402037,0.179998819013348,0.0326220612643412,5.5670531759917,0.385700386943578,5.86,3.64221282817387,0.0360871857205858,0.0256175425857711
50,50,0.0386666666666667,4.34448979591837,0.06,0.545429973732111,-0.0670787846902539,0,2.44,"small","unknown",0.0123007960433155,2.22515711947556,0.0300035867948606,2.22542927365288,0.0298604417942858,7330,4117.85559410205,0.187824306401225,0.0289787496596241,5.57235122700577,0.17014699588363,6.2,1.61624407128354,0.0215830231426121,0.0356036782934653
51,50,0.0262857142857143,4.35265306122449,0.06,0.482124404668068,-0.0676333975303048,0,2.48,"small","unknown",0.0332633699809893,2.17985769999692,0.044100625155835,2.1802905751285,0.043841580015649,7450,4165.74955893355,0.210045066509709,0.0313671525740676,6.02865797306023,0.188380804284124,8.06,2.35094423062526,0.0351507932253554,0.0370705444225741
52,50,0.038,4.35265306122449,0.06,0.583731321746866,-0.198918187964841,0,2.48,"small","unknown",0.014506294013143,2.23419196321857,0.0279080548877804,2.23443801310121,0.0277487425310822,7450,4076.6132402037,0.175175407254344,0.0262743323786693,6.02021298651862,0.204336034528275,8.12,1.36486524714242,0.0233946882384544,0.0304696021935788
53,50,0.00866666666666667,4.35510204081633,0.06,0.542380350910536,-0.104547585560244,0,2.48,"small","unknown",0.019634865148974,2.24134455751232,0.0379843209398641,2.24155778721603,0.0378075358789007,7450,3796.66878691716,0.172610292722616,0.0267609311778278,5.57493909068116,0.28233455720987,6.78,2.48497525959844,0.0274907752083172,0.0229278922940785
54,50,0.012,4.35510204081633,0.06,0.588271406855362,-0.125461254612546,0,2.44,"small","unknown",0.021518315549697,2.23169348600109,0.0291259443348384,2.23195126154266,0.0289625984912737,7304.11764705882,3900.2262377819,0.171121031506565,0.027622272618759,5.60699717948759,0.379659298013554,7.13725490196078,3.05953988595107,0.0290245427834959,0.025203228175417
55,50,0.012,4.36326530612245,0.06,0.628940950923427,-0.192868098159509,0,2.44,"small","unknown",0.0172922318368656,2.21214288089145,0.0349923607407788,2.21248794416277,0.0348060753865286,7330,4335.14352562347,0.176005887558255,0.0184324624614101,5.9920233070478,0.36250379160912,7.88,1.81422947044429,0.0256021538445079,0.0348223895224234
56,50,0.0266666666666667,4.36408163265306,0.06,0.578145283905202,-0.154732510288066,0,2.44,"small","unknown",0.0185624988709112,2.23416943028293,0.0246017501652361,2.23441000699594,0.024482629635907,7330,3792.79660968644,0.172571461405011,0.023835985499627,5.72709125325336,0.19480529939717,6.02,2.26319261582538,0.0267506395501467,0.026573313249974
57,50,0.0233333333333333,4.36489795918367,0.06,0.546515319993878,-0.123958843704067,0,2.48,"small","unknown",0.0161502236027206,2.26035388807448,0.0329262096662744,2.2605140314491,0.0327580640488418,7362.94117647059,4038.92822125754,0.151950235817763,0.0263954750407141,5.64137700160208,0.250834159652834,6.33333333333333,3.07679486912382,0.0247540845625589,0.0152160469504526
58,50,0.0473333333333333,4.3665306122449,0.06,0.566448999300618,-0.0762643212591136,0,2.48,"small","unknown",0.0239909283129761,2.23547886937605,0.03725276365939,2.23571894972291,0.0370863507083442,7450,4165.74955893355,0.174665035768842,0.0335658931345687,5.68653575042682,0.234560302234206,6.94,3.34059752690064,0.0287244023115586,0.0211374419125052
59,50,0.0113333333333333,4.3665306122449,0.06,0.546309397330682,-0.0894056847545219,0,2.48,"small","unknown",0.0303985475227189,2.21408895352941,0.0519927521139254,2.21442550968662,0.0517244374992923,7450,4121.42238177302,0.17195964974743,0.0320441477065876,5.82720588087127,0.316155020554813,6.96,3.34395586339391,0.0347126665630498,0.0242591396331305
60,50,0.0193333333333333,4.3665306122449,0.06,0.531085148111147,-0.0703324808184143,0,2.48,"small","unknown",0.0188200565968318,2.24245850429202,0.0387147279795219,2.24270316610908,0.0385190839974852,7450,4704.14493737563,0.167885583533257,0.0343474949931995,5.46019746883315,0.297138618636176,6.52,3.97564011018531,0.0270198233269101,0.0232763464161291
61,50,0.0446666666666667,4.3665306122449,0.06,0.601084220517732,-0.0789515999356808,0,2.44,"small","unknown",0.0196824269063914,2.22973110051515,0.026281614026501,2.22998698755526,0.0261736949169906,7330,3935.39666854251,0.177050773366511,0.0240798402572227,5.31259140526415,0.306602926259977,6.3,2.91547594742265,0.0276287123899551,0.0274230427972481
62,50,0.0166666666666667,4.36734693877551,0.06,0.513303588293696,-0.0985964912280704,0,2.48,"small","unknown",0.0167201077428355,2.25169582055005,0.0219842430019404,2.25185865242407,0.0219060065178462,7450,3546.54186267038,0.15893339934675,0.0193415485137107,5.3329591205653,0.254112450419584,3.78,3.08578042257166,0.024603964482652,0.0194225865784721
63,50,0.0453333333333333,4.37877551020408,0.06,0.560066259224127,-0.161748869265561,0,2.48,"small","unknown",0.0184126028604836,2.25413566209693,0.0292789791097855,2.25432672241515,0.0291161420374726,7450,4295.98768667714,0.149173432566026,0.015145146263839,5.46588132653677,0.213915028986474,4.1,2.42646967878043,0.0259481338943367,0.0157495176803032
64,50,0.012,4.38040816326531,0.06,0.555113856624137,-0.025431264449582,0,2.48,"small","unknown",0.0199826119136691,2.24829518933013,0.0259893839520088,2.24850371330964,0.0258297024748115,7450,3892.22144219751,0.160823489356938,0.0224853691113986,5.5407861782851,0.216780296260139,5.74,2.31948270094864,0.0281590598194156,0.0177514976405607
65,50,0.0646666666666667,4.38285714285714,0.06,0.486383799102744,-0.106555201698514,0,2.48,"small","unknown",0.0215918179712626,2.23736745366764,0.0396429338263657,2.23760315416502,0.0394871458529043,7450,4625.39573596527,0.17037133822573,0.0425724121048978,5.0290022368374,0.244283584193592,2.24,1.40784971368628,0.0288326453298367,0.0227451854104005
66,50,0.0334285714285714,4.39265306122449,0.06,0.618244157650134,-0.11244665098859,0,2.48,"small","unknown",0.0170947598975795,2.26142586085346,0.0327667622730789,2.26158114501621,0.0326095247195348,7450,4338.53168051786,0.154502975027102,0.0313750236568947,5.4126160817723,0.234138928443508,6,3.17515868155612,0.025419329383115,0.0131687009909736
67,50,0.012,4.39428571428571,0.06,0.606870071727803,-0.0525795285973297,0,2.48,"small","unknown",0.0170052685460142,2.25476172771576,0.0261727526139852,2.25493305837131,0.0260305563338687,7450,3597.95860488263,0.158835065275174,0.0240736868665248,5.66372543507282,0.24850114454371,6.88,2.46311566425741,0.0257081214180123,0.0179205604753003
68,50,0.02,4.39673469387755,0.06,0.601122875675535,-0.159108989657916,0,2.48,"small","unknown",0.0222322844224787,2.24278130244164,0.0354349864684976,2.24302482715423,0.0352214850092552,7450,4463.7313941571,0.168909928936002,0.0339465369083332,5.66510177222498,0.348716779883089,6.92,2.70931876368679,0.0291298993034996,0.0190852621249919
69,50,0.0207142857142857,4.40163265306122,0.06,0.506081875960433,-0.184223955675439,0,2.48,"small","unknown",0.0164981818468984,2.25065452461466,0.0253634637509467,2.25085469721586,0.0252042051465163,7450,4664.9365111501,0.156366691259644,0.018701734807145,5.79000416932624,0.270581652383505,5.98,3.49629541552957,0.0252721452617085,0.0202687750889211
70,50,0.0106666666666667,4.40244897959184,0.06,0.547975827796927,-0.00757726819541376,0,2.48,"small","unknown",0.0225369709443195,2.24676563346674,0.0346556770776809,2.24697951688866,0.0344670244856938,7421.76470588235,4257.58838117653,0.161145694539792,0.0306267321288272,5.62989286940998,0.207083595695453,7.05882352941176,2.52516743766335,0.0296043285294194,0.0157640872145169
71,50,0.0385714285714286,4.41061224489796,0.06,0.561748435661223,-0.179138755980861,0,2.44,"small","unknown",0.0143278994901809,2.25040297578288,0.0224726326246582,2.25059316213821,0.0223550969835759,7330,4249.56180213961,0.156580078231236,0.0173588653448503,5.64144705778919,0.311067420722545,6.5,2.38404560975409,0.0239899177374835,0.0221103568860107
72,50,0.0233333333333333,4.41714285714286,0.06,0.521701440059587,-0.100361237631538,0,2.48,"small","unknown",0.0187307383309895,2.25140597266406,0.0287764753509708,2.25160324289732,0.0286116806010997,7450,3892.22144219751,0.15651212940594,0.024722648637423,5.51795150891438,0.321413113489822,5.16,2.15103202568214,0.0260118324682691,0.017395005310295
73,50,0.0166666666666667,4.41714285714286,0.06,0.625447721888862,-0.161075422317393,0,2.44,"small","unknown",0.0188364828216753,2.250666181837,0.0272411210159837,2.25087377203566,0.0270797368304111,7330,4292.56595161677,0.154812999262963,0.0182756995469911,5.58645402959728,0.264288243445936,6.26,3.08260425283426,0.0269800795045244,0.0173877592241326
74,50,0.018,4.41877551020408,0.06,0.598300526233344,-0.0179830240253201,0,2.44,"small","unknown",0.0194257285263152,2.240605434045,0.0236994769767815,2.24082389130458,0.0235652663772085,7330,3935.39666854251,0.182771736921256,0.0247366118316591,5.17757053034307,0.290388157289133,2.26,2.40586019238569,0.0270485803183957,0.0246537198571125
75,50,0.0339047619047619,4.42285714285714,0.06,0.502853869088513,-0.0305711987127917,0,2.44,"small","unknown",0.0179083185595778,2.25271116499206,0.0302741687548425,2.25290199567749,0.030120473687251,7330,4117.85559410205,0.151365879203502,0.0233475749579869,5.47313635654032,0.280030297597922,4.94,2.25343275552511,0.0266476699356966,0.0172970643844834
76,50,0.0393333333333333,4.42285714285714,0.06,0.585638203772062,-0.041365725541694,0,2.44,"small","unknown",0.0183852807149868,2.23386500219638,0.0275736056535089,2.2341209351914,0.0274121916683246,7330,4292.56595161677,0.16556965507361,0.0215495892430098,5.40543054819069,0.161529082413966,4.7,3.66032227866256,0.0267299226329787,0.0262900392445903
77,50,0.028,4.42367346938776,0.06,0.553619496824536,-0.122804552479978,0,2.44,"small","unknown",0.0219313409014969,2.2095278124229,0.0462932517476079,2.2098453898341,0.0460999908037269,7330,3981.79530834409,0.204093265560804,0.0460817846282325,5.64677819207487,0.31340559868045,6.02,1.78988085340554,0.0269850040539517,0.0351157552120851
78,50,0.012,4.42367346938776,0.06,0.561898290843484,-0.0560140474100088,0,2.48,"small","unknown",0.0157272805761685,2.22240947765198,0.0292390134628469,2.22267601368075,0.0290845857425915,7450,3597.95860488263,0.181001892676943,0.0327525201569144,5.57699675335035,0.206650934795647,6.16,1.94159622948937,0.0241345678132324,0.0334453308345436
79,50,0.0533333333333333,4.42367346938776,0.06,0.559586348568013,-0.01915380217267,0,2.48,"small","unknown",0.0258682627662469,2.17915775555024,0.0513632828849324,2.17959213492896,0.0511496973976207,7450,4121.42238177302,0.203466500010993,0.0348218329069714,5.55832377478643,0.445103300314062,5.38,3.27569902183223,0.0316244599351302,0.0407719910583963
80,50,0.012,4.42612244897959,0.06,0.536776005755992,-0.105480480480481,0,2.48,"small","unknown",0.0144366819057776,2.25327082739618,0.0230114770756922,2.2534414397767,0.0228976529795528,7450,3546.54186267038,0.158254099206652,0.0178672426146705,5.624265195403,0.282994744311475,7,1.35526185435788,0.0236951109625271,0.0216084053155172
81,50,0.0566666666666667,4.43510204081633,0.06,0.492157664381873,-0.0580204778156997,0,2.48,"small","unknown",0.0238733465044652,2.24220239733617,0.067474774276281,2.24242366757268,0.0671483181661471,7450,3892.22144219751,0.174342875316069,0.037639788676518,5.59430494997274,0.353623294753228,6.72,1.52583199117928,0.0294139422221594,0.0186319944896873
82,50,0.0253333333333333,4.43836734693878,0.06,0.572194135790412,-0.151113076809671,0,2.44,"small","unknown",0.0148856404493627,2.25472891469128,0.0217167780176119,2.2549053445234,0.0215951298962778,7330,3888.44441904472,0.152842265202822,0.0200235361022258,5.43412461099656,0.202023917066893,3.52,1.50156381068239,0.0240721825733769,0.0200266206426785
83,50,0.0219047619047619,4.44244897959184,0.06,0.512934326648963,-0.0103197859599949,0,2.44,"small","unknown",0.0224729651828818,2.22213205909684,0.0334049779395076,2.22243938344344,0.0332079284162273,7330,3981.79530834409,0.171098356838739,0.0253611328261261,5.52362202120173,0.214120050567595,5.78,2.30607007345255,0.0292928774154267,0.0271055305873961
84,50,0.0453333333333333,4.44326530612245,0.06,0.507623234489594,-0.0647430759640217,0,2.44,"small","unknown",0.0192370405706869,2.23379912284321,0.0266811157177143,2.23405851516596,0.0265154048807802,7330,4419.06814445151,0.167843701509383,0.0182092921638721,5.73677557806588,0.173297530522201,4.62,2.41500411965677,0.0272371628812996,0.0247480109764763
85,50,0.0253333333333333,4.45061224489796,0.06,0.550636949130789,-0.000949667616334265,0,2.48,"small","unknown",0.0148425017698871,2.25994298133233,0.0286253875365483,2.26009066149269,0.0284725491912659,7450,3332.95235918119,0.15547663057976,0.0153697667472393,5.51911992891989,0.189000413708693,5.46,2.6435134320268,0.0239700576420274,0.0174879653964181
86,50,0.014,4.45224489795918,0.06,0.483121465238381,-0.0490863489788606,0,2.44,"small","unknown",0.0257346995892492,2.23334325752103,0.0414812323211456,2.23362581151798,0.0412315985576468,7330,4335.14352562347,0.170657139004978,0.0293950790804299,5.76920024488813,0.203077072207828,6.9,2.98465463082517,0.0313840463439888,0.0201210746106413
87,50,0.0182857142857143,4.45551020408163,0.06,0.597014488721491,-0.172372372372373,0,2.44,"small","unknown",0.0152294525168768,2.24187911275979,0.0261164084561739,2.24211048649502,0.0259660258561091,7330,4542.04844554004,0.168609958470791,0.0178470051893979,5.70759905696392,0.215143114392945,6.72,2.09021041807679,0.0238650204348007,0.0267517281003105
88,50,0.0533333333333333,4.46204081632653,0.06,0.604818337633354,-0.197415828053174,0,2.44,"small","unknown",0.0270708959899559,2.23737353370825,0.0238606191738499,2.23759454763988,0.023742693668309,7330,3935.39666854251,0.166881670937826,0.0208283167970368,5.56829473271087,0.307243677483121,5.38,2.49808089606108,0.0322505179365845,0.0162889181577971
89,50,0.0306666666666667,4.46285714285714,0.06,0.536652220139396,-0.0603955104222341,0,2.48,"small","unknown",0.0145743233440995,2.25607077069492,0.0210692010025686,2.25624423546535,0.0209456787766199,7450,4422.39200211923,0.152771751388966,0.0160168147438579,5.50504427425752,0.155568490702685,5.4,2.04040812244081,0.0237897630838573,0.0197676701078835
90,50,0.0286666666666667,4.46530612244898,0.06,0.587429059317608,-0.145335710041592,0,2.44,"small","unknown",0.0215915323278621,2.24224672688632,0.0304227323435564,2.24246539624194,0.0302727170252394,7330,3935.39666854251,0.158803529957357,0.0193878653077378,5.45008603695095,0.133973366797045,5.32,3.56536628338434,0.0286186486329955,0.0193580863202253
91,50,0.0673333333333333,4.4734693877551,0.06,0.511567606601058,-0.117671009771987,0,2.44,"small","unknown",0.0217165775756143,2.22068044273293,0.0384375236337698,2.22097452746242,0.0382724318560908,7330,4206.11799304639,0.184404441520745,0.0257832546866926,5.11591131129127,0.160175064481153,3.34,2.31772231613148,0.0276602406434771,0.0301006170251291
92,50,0.0353333333333333,4.47673469387755,0.06,0.557463674624046,-0.0461504078668008,0,2.48,"small","unknown",0.022410752750899,2.22364663853286,0.0557302290378021,2.22394666912493,0.0554265792284082,7450,4253.01813601895,0.179090127266773,0.040840022238979,5.43303918628476,0.297473116125614,6.66,3.50282684675782,0.0294316761695694,0.0280081226817514
93,50,0.010952380952381,4.47836734693878,0.06,0.533487691276549,-0.184370477568741,0,2.48,"small","unknown",0.0203595522041708,2.22887027338159,0.0431060766021218,2.22915158156381,0.0428730343865096,7450,4338.53168051786,0.174018527468543,0.0258763518192539,5.8541146980965,0.332169276107478,7.92,2.08825676738533,0.0277243340492227,0.0277166705493655
94,50,0.024,4.48244897959184,0.06,0.562847683958703,-0.0754898811435914,0,2.48,"small","unknown",0.015984193294143,2.25725989291691,0.0247839929475352,2.25742642539989,0.0246417350037681,7450,3747.97904727008,0.152172927803293,0.0229632094571027,5.33829364641156,0.172451506669432,4.76,2.51979914975421,0.0250330813401378,0.0171107588509621
95,50,0.048,4.48326530612245,0.06,0.509474731567164,-0.0707729468599035,0,2.48,"small","unknown",0.0227932805907357,2.20059387503303,0.0539047410255678,2.20096345991195,0.0536777678799493,7450,4380.6625162905,0.196179600568448,0.0410442081180371,5.57051736249386,0.449918719041804,7.86,3.31976148639185,0.0286350198608144,0.0366294827549323
96,50,0.0433333333333333,4.48408163265306,0.06,0.571337154950163,-0.161369568555197,0,2.48,"small","unknown",0.0126937308272595,2.24411813627098,0.019425693575371,2.24432876926356,0.019310058373775,7450,3985.4838643072,0.163987517291302,0.0154805357324676,5.98185570054438,0.254781372240444,9.76,0.770899289327545,0.0219475099692479,0.0279485150598445
97,50,0.02,4.48408163265306,0.06,0.507899329102881,-0.119853134015211,0,2.44,"small","unknown",0.0133792182713897,2.25958848614926,0.017932815783133,2.25974905525953,0.0178282033890701,7330,4073.00721274859,0.148820155059101,0.0186896894965921,5.40312527059714,0.182414227493264,4.02,2.3775308749256,0.0222885493415878,0.0184993102072974
98,50,0.044,4.48979591836735,0.06,0.532334653307549,-0.128479293957909,0,2.44,"small","unknown",0.0272829607893488,2.2319535809556,0.0343414031292095,2.23219877607583,0.0341803468634426,7330,3792.79660968644,0.182370416046124,0.0246026150331478,5.66140801329119,0.169520394326851,6.36,2.52949942615901,0.0326529266966251,0.0201784917750694
99,50,0.0326666666666667,4.48979591836735,0.06,0.593139056592127,-0.109075043630017,0,2.48,"small","unknown",0.0246568680797611,2.22632653078955,0.0391827820958041,2.22660178969251,0.0390009932770968,7450,4209.60999696297,0.166579318748248,0.0272672465676626,5.73938312859118,0.256929153954977,5.04,2.95517532889164,0.0304649239821587,0.0232688281521229
100,50,0.0566666666666667,4.49714285714286,0.06,0.494524418862005,-0.121166666666667,0,2.48,"small","unknown",0.0143404250290061,2.25820449530698,0.022696860535859,2.25836084027768,0.0226054177689179,7450,4380.6625162905,0.148384877965407,0.0164305802847443,5.48851419132408,0.23700168379547,4.62,2.48168803643892,0.0227689405697224,0.0179535402635106
101,50,0.0566666666666667,4.43510204081633,0.06,0.492157664381873,-0.0580204778156997,0,2.48,"big","unknown",0.0238733465044652,2.24220239733617,0.067474774276281,2.24242366757268,0.0671483181661471,7450,3892.22144219751,0.174342875316069,0.037639788676518,5.59430494997274,0.353623294753228,6.72,1.52583199117928,0.0294139422221594,0.0186319944896873
102,50,0.0253333333333333,4.43836734693878,0.06,0.572194135790412,-0.151113076809671,0,2.44,"big","unknown",0.0148856404493627,2.25472891469128,0.0217167780176119,2.2549053445234,0.0215951298962778,7330,3888.44441904472,0.152842265202822,0.0200235361022258,5.43412461099656,0.202023917066893,3.52,1.50156381068239,0.0240721825733769,0.0200266206426785
