"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","mean_lang","inter_var","mean_intra_var","std_intra_var"
63497,"Scalefree",100,0,4.47616161616162,0.527379401726949,-0.295227567279103,2.80376000877643,"With (weak)",2,"None","None","High",NA,NA,"None",0.450048667415777,2.69607646036378e-05,0.0710884589219953,1.04297842517429e-05
63547,"Scalefree",100,0,4.46707070707071,0.550515893115532,-0.293152736182957,2.8498665499028,"With (weak)",2,"None","None","High",NA,NA,"None",0.502643055224834,2.63321502424366e-05,0.050862357291131,1.04712025057362e-05
63561,"Scalefree",100,0,4.37959595959596,0.566653530934483,-0.277707635724873,2.8684257639206,"With (weak)",2,"None","None","High",NA,NA,"None",0.503697517134452,2.68758610824866e-05,0.0684024768100641,1.05274647051188e-05
63569,"Scalefree",100,0,4.42121212121212,0.584707049236159,-0.252923723053703,2.80787060737591,"With (weak)",2,"None","None","High",NA,NA,"None",0.503241561502049,2.66725615753479e-05,0.0625683429857796,1.05843527764721e-05
63669,"Scalefree",100,0,4.43858585858586,0.562407061392811,-0.294114439525904,2.87142773505209,"With (weak)",2,"None","None","High",NA,NA,"None",0.445854703566745,2.63724678258203e-05,0.0626113353393199,1.04236335464464e-05
63727,"Scalefree",100,0,4.48424242424242,0.553641837156619,-0.25896691473676,2.86992233428123,"With (weak)",2,"None","None","High",NA,NA,"None",0.500243914702692,2.66806496875929e-05,0.0552712963952385,1.03876909797874e-05
63785,"Scalefree",100,0,4.43232323232323,0.59423597153987,-0.29539641943734,2.82543935704525,"With (weak)",2,"None","None","High",NA,NA,"None",0.446789286639345,2.68133721242291e-05,0.0668259751721531,1.04230655113963e-05
63923,"Scalefree",100,0,4.47272727272727,0.549924428250731,-0.287083840575875,2.83859774529029,"With (weak)",2,"None","None","High",NA,NA,"None",0.531010930091042,2.67808189778467e-05,0.0951114655882118,1.04709936109046e-05
64234,"Scalefree",100,0,4.43959595959596,0.582423633057054,-0.334495380861078,2.80613870104269,"With (weak)",2,"None","None","High",NA,NA,"None",0.510603552933546,2.66372609778546e-05,0.0514612282278952,1.02671216563363e-05
64275,"Scalefree",100,0,4.41232323232323,0.56262244301664,-0.30887530951137,2.81228322025992,"With (weak)",2,"None","None","High",NA,NA,"None",0.431979267949905,2.69578429406726e-05,0.0417004633905961,1.02237908621278e-05
64392,"Scalefree",100,0,4.48141414141414,0.614449462340434,-0.275664516525136,2.85456458279596,"With (weak)",2,"None","None","High",NA,NA,"None",0.463820321353203,2.65436078948248e-05,0.0695318052019273,1.05641157590806e-05
64432,"Scalefree",100,0,4.49434343434343,0.572830472628998,-0.319893126062668,2.88960410703118,"With (weak)",2,"None","None","High",NA,NA,"None",0.549433774643487,2.64241865372423e-05,0.0715730988961596,1.03116928348859e-05
64498,"Scalefree",100,0,4.37353535353535,0.510896103811115,-0.277008531240495,2.88406896462879,"With (weak)",2,"None","None","High",NA,NA,"None",0.526720201971869,2.70309996417055e-05,0.0377580320155023,1.03195904916625e-05
64520,"Scalefree",100,0,4.4169696969697,0.587485935778025,-0.307704147439902,2.88899606880339,"With (weak)",2,"None","None","High",NA,NA,"None",0.485831207337271,2.65625930270748e-05,0.0583760402735145,1.03331464931719e-05
64679,"Scalefree",100,0,4.38606060606061,0.539922148790555,-0.286904804302147,2.84691270096774,"With (weak)",2,"None","None","High",NA,NA,"None",0.499745146008156,2.66844725483724e-05,0.0480299598324972,1.04043290328538e-05
64710,"Scalefree",100,0,4.47838383838384,0.527692278321447,-0.275569135719562,2.88512668737423,"With (weak)",2,"None","None","High",NA,NA,"None",0.507727495516509,2.67045832928222e-05,0.0580577788948843,1.05238438065302e-05
64722,"Scalefree",100,0,4.46848484848485,0.578815348315928,-0.268912458860796,2.86042627235634,"With (weak)",2,"None","None","High",NA,NA,"None",0.510303365746064,2.64798857900147e-05,0.0457288652286765,1.04450783350931e-05
64726,"Scalefree",100,0,4.43070707070707,0.555038897375628,-0.33088810910719,2.81737047493438,"With (weak)",2,"None","None","High",NA,NA,"None",0.512668091288411,2.70932984119187e-05,0.0861840420172077,1.02230493787971e-05
64864,"Scalefree",100,0,4.39252525252525,0.56034069847194,-0.276159334126041,2.84987930970657,"With (weak)",2,"None","None","High",NA,NA,"None",0.503123807387912,2.68490181790688e-05,0.0396041661267655,1.03810065574682e-05
65012,"Scalefree",100,0,4.46606060606061,0.579209999766959,-0.301772889706138,2.82491403663811,"With (weak)",2,"None","None","High",NA,NA,"None",0.508789498091018,2.71692120461083e-05,0.103786702387906,1.03226567407645e-05
65106,"Scalefree",100,0,4.41313131313131,0.553696638895112,-0.346858680123265,2.85569209008834,"With (weak)",2,"None","None","High",NA,NA,"None",0.48152665928995,2.77586971504127e-05,0.0878862888954599,1.00806370358493e-05
65127,"Scalefree",100,0,4.4779797979798,0.580493430670438,-0.281575200485772,2.85565234086901,"With (weak)",2,"None","None","High",NA,NA,"None",0.54911843821725,2.65586772116758e-05,0.074038439874958,1.05670482804585e-05
65174,"Scalefree",100,0,4.37555555555556,0.58158018879451,-0.299931748307796,2.8959663998346,"With (weak)",2,"None","None","High",NA,NA,"None",0.554733158850204,2.66795869216408e-05,0.0762783213591712,1.02075526077631e-05
65216,"Scalefree",100,0,4.39454545454545,0.55803975078309,-0.25068195295513,2.81592657994958,"With (weak)",2,"None","None","High",NA,NA,"None",0.545253865208897,2.66885249625739e-05,0.0555297969787934,1.05724173996159e-05
65282,"Scalefree",100,0,4.48606060606061,0.572196482460718,-0.32532345811683,2.87993600250619,"With (weak)",2,"None","None","High",NA,NA,"None",0.500154265357459,2.71727834604247e-05,0.0605061916067389,1.03135059329693e-05
65458,"Scalefree",100,0,4.49656565656566,0.53607452246523,-0.298740918741478,2.84390015044776,"With (weak)",2,"None","None","High",NA,NA,"None",0.551925121859916,2.68489203433777e-05,0.0453461413242968,1.03647846383395e-05
65581,"Scalefree",100,0,4.41191919191919,0.550006684970411,-0.31305206134471,2.85498153348789,"With (weak)",2,"None","None","High",NA,NA,"None",0.523072865939002,2.72831624149927e-05,0.0568160535168935,1.03439989751333e-05
65945,"Scalefree",100,0,4.49858585858586,0.577703591407505,-0.269076549210207,2.89279493159087,"With (weak)",2,"None","None","High",NA,NA,"None",0.477487581209818,2.63322613584959e-05,0.0373527050191613,1.04904123643138e-05
66097,"Scalefree",100,0,4.43777777777778,0.57165056282925,-0.317650486289315,2.85086709397061,"With (weak)",2,"None","None","High",NA,NA,"None",0.464004228686051,2.71211208191278e-05,0.0267022830914504,1.04073008040095e-05
66138,"Scalefree",100,0,4.37171717171717,0.571936362014716,-0.342910963451881,2.87761958509063,"With (weak)",2,"None","None","High",NA,NA,"None",0.485251514632916,2.70934009956376e-05,0.0901756181705216,1.04509555649357e-05
66170,"Scalefree",100,0,4.46060606060606,0.532601794182551,-0.285494673704887,2.87953404130069,"With (weak)",2,"None","None","High",NA,NA,"None",0.460966732353916,2.67749028152375e-05,0.0934513982229955,1.04343796372331e-05
66181,"Scalefree",100,0,4.37131313131313,0.555045739974596,-0.293396664669328,2.83516484378534,"With (weak)",2,"None","None","High",NA,NA,"None",0.465201005518326,2.70266654869532e-05,0.0664790306571319,1.03359121894621e-05
66252,"Scalefree",100,0,4.37676767676768,0.541169040649894,-0.327438678703339,2.82601214708923,"With (weak)",2,"None","None","High",NA,NA,"None",0.596386476584812,2.75035823705652e-05,0.0807899128679922,1.02408811072733e-05
66278,"Scalefree",100,0,4.49515151515152,0.54131071650915,-0.286079971010035,2.8249716008006,"With (weak)",2,"None","None","High",NA,NA,"None",0.504322741698855,2.68193285723476e-05,0.041546620664034,1.02248517315148e-05
66498,"Scalefree",100,0,4.43757575757576,0.570812577747479,-0.344189489267208,2.89960867806142,"With (weak)",2,"None","None","High",NA,NA,"None",0.467347573538266,2.72021636721723e-05,0.0441567366269346,1.00732039712269e-05
66522,"Scalefree",100,0,4.3979797979798,0.576067310276082,-0.290291168219779,2.89718940075237,"With (weak)",2,"None","None","High",NA,NA,"None",0.48000661947361,2.68490070889763e-05,0.0616312437434462,1.03582697234032e-05
66561,"Scalefree",100,0,4.49676767676768,0.506245367246219,-0.295294753921038,2.83841624729259,"With (weak)",2,"None","None","High",NA,NA,"None",0.494307031942665,2.65945417558759e-05,0.0605218765832401,1.05324341500999e-05
66739,"Scalefree",100,0,4.39010101010101,0.586567617705609,-0.269141187832131,2.88945396985827,"With (weak)",2,"None","None","High",NA,NA,"None",0.506689193886117,2.68201592015922e-05,0.0664126965480013,1.03722815894879e-05
66903,"Scalefree",100,0,4.48,0.544076778388134,-0.269917972874198,2.86025624443078,"With (weak)",2,"None","None","High",NA,NA,"None",0.53485507466615,2.6251971874833e-05,0.0517138959068413,1.03668815612381e-05
66915,"Scalefree",100,0,4.47353535353535,0.533426209662184,-0.270761715216211,2.82668576124219,"With (weak)",2,"None","None","High",NA,NA,"None",0.474418881632706,2.69999923668484e-05,0.069620871525764,1.05497574300037e-05
66950,"Scalefree",100,0,4.44484848484849,0.572996932159372,-0.284617834394905,2.86164622304837,"With (weak)",2,"None","None","High",NA,NA,"None",0.442921302808482,2.66167905017173e-05,0.0504682838157822,1.02949874857119e-05
67020,"Scalefree",100,0,4.44828282828283,0.551363124416947,-0.26455272747484,2.89944719306597,"With (weak)",2,"None","None","High",NA,NA,"None",0.509917960048151,2.66808585466217e-05,0.0845134972269982,1.05953840065534e-05
67042,"Scalefree",100,0,4.43717171717172,0.559951880614687,-0.30540210688592,2.88035675353707,"With (weak)",2,"None","None","High",NA,NA,"None",0.443783334491642,2.69516511392948e-05,0.0539856086034608,1.04173797471874e-05
67052,"Scalefree",100,0,4.47353535353535,0.53738199288366,-0.32317562149158,2.82623174242865,"With (weak)",2,"None","None","High",NA,NA,"None",0.456738768270897,2.67175430220955e-05,0.0433724626055817,1.0568114228836e-05
67183,"Scalefree",100,0,4.43575757575758,0.544514227020495,-0.26261564543473,2.80533442715341,"With (weak)",2,"None","None","High",NA,NA,"None",0.511510775895521,2.68364126610758e-05,0.0473036450273943,1.05823669801608e-05
67280,"Scalefree",100,0,4.37090909090909,0.598409212610074,-0.256881885222703,2.87758749861094,"With (weak)",2,"None","None","High",NA,NA,"None",0.419886262030778,2.65174269630631e-05,0.0636678016370256,1.04011467931111e-05
67484,"Scalefree",100,0,4.44323232323232,0.565940894411344,-0.281165878501273,2.84842607597496,"With (weak)",2,"None","None","High",NA,NA,"None",0.512139118724253,2.65885366206352e-05,0.0827717779261835,1.05151707827676e-05
67498,"Scalefree",100,0,4.39636363636364,0.534836978000242,-0.299734327292914,2.88855792288201,"With (weak)",2,"None","None","High",NA,NA,"None",0.422334264374857,2.70255603393173e-05,0.0514466315665488,1.04902725902385e-05
67522,"Scalefree",100,0,4.39373737373737,0.572390103394442,-0.311119154146485,2.88729184575361,"With (weak)",2,"None","None","High",NA,NA,"None",0.507388731619055,2.71873091945612e-05,0.0464502687068314,1.00627531160131e-05
67763,"Scalefree",100,0,4.4769696969697,0.510989258987737,-0.331076599073708,2.87835819021386,"With (weak)",2,"None","None","High",NA,NA,"None",0.494774089555094,2.71236756368979e-05,0.0903222767718094,1.03714802378343e-05
67825,"Scalefree",100,0,4.47171717171717,0.561710704513941,-0.334906835940363,2.82639360707389,"With (weak)",2,"None","None","High",NA,NA,"None",0.57026092923076,2.75039480914746e-05,0.0642728016204731,1.00563788910688e-05
68043,"Scalefree",100,0,4.49252525252525,0.523015192005108,-0.256011702172593,2.87093900660659,"With (weak)",2,"None","None","High",NA,NA,"None",0.509689532804327,2.65891829683715e-05,0.0498737723097716,1.05040172474676e-05
68053,"Scalefree",100,0,4.47111111111111,0.572570508833252,-0.262924737140602,2.89633141640162,"With (weak)",2,"None","None","High",NA,NA,"None",0.480809563562024,2.65958344462345e-05,0.0513996552574592,1.04734938549749e-05
68206,"Scalefree",100,0,4.37050505050505,0.532472622706235,-0.310613035334455,2.84965142887824,"With (weak)",2,"None","None","High",NA,NA,"None",0.485612511945539,2.67123941955478e-05,0.0670908722969487,1.03422258457176e-05
68304,"Scalefree",100,0,4.45656565656566,0.574069376002451,-0.347335425675729,2.83686317102017,"With (weak)",2,"None","None","High",NA,NA,"None",0.423056622956962,2.69350110521955e-05,0.0550761663903551,1.02786038580499e-05
68335,"Scalefree",100,0,4.45717171717172,0.578390628531911,-0.271745814827468,2.83373893985962,"With (weak)",2,"None","None","High",NA,NA,"None",0.498063919677251,2.63818712069044e-05,0.0759647857995006,1.04038990506647e-05
68369,"Scalefree",100,0,4.44888888888889,0.592129019148294,-0.295363446184611,2.81680337872046,"With (weak)",2,"None","None","High",NA,NA,"None",0.491773061919634,2.68740170973114e-05,0.0619105088147128,1.03419069379289e-05
68455,"Scalefree",100,0,4.42484848484848,0.492190476196062,-0.328664540285676,2.83570976906742,"With (weak)",2,"None","None","High",NA,NA,"None",0.47332867999234,2.66784089390258e-05,0.0808847128988252,1.01990683153805e-05
68785,"Scalefree",100,0,4.47636363636364,0.540036998934828,-0.258751178027733,2.817031605677,"With (weak)",2,"None","None","High",NA,NA,"None",0.501074519507,2.61901494444017e-05,0.0848958961639317,1.02608889857052e-05
68976,"Scalefree",100,0,4.43131313131313,0.568274179536502,-0.274520462840724,2.88303875433708,"With (weak)",2,"None","None","High",NA,NA,"None",0.506534045383349,2.64369141216363e-05,0.0458646539154977,1.03265261760843e-05
69005,"Scalefree",100,0,4.40464646464646,0.553088762320592,-0.275195789181007,2.82718517619373,"With (weak)",2,"None","None","High",NA,NA,"None",0.543188852211643,2.70931584177187e-05,0.092723986739768,1.04123216475617e-05
69022,"Scalefree",100,0,4.44929292929293,0.570563617465852,-0.2849490828688,2.86428760832731,"With (weak)",2,"None","None","High",NA,NA,"None",0.498372310309729,2.67591835793434e-05,0.06658154391058,1.03088185305724e-05
69153,"Scalefree",100,0,4.44262626262626,0.536117101609403,-0.262941909596619,2.8597555172554,"With (weak)",2,"None","None","High",NA,NA,"None",0.537756781751411,2.63537702036543e-05,0.0784857059632543,1.04252658041664e-05
69160,"Scalefree",100,0,4.38888888888889,0.547618037279746,-0.344762791149025,2.80154794757722,"With (weak)",2,"None","None","High",NA,NA,"None",0.481980175575932,2.74872277679084e-05,0.064407506399239,1.00933694023569e-05
69237,"Scalefree",100,0,4.49414141414141,0.541686196819919,-0.298716901174385,2.85599641051772,"With (weak)",2,"None","None","High",NA,NA,"None",0.453833543167121,2.68451564995898e-05,0.0371955280066322,1.03727409540908e-05
69316,"Scalefree",100,0,4.38505050505051,0.561923721948266,-0.262932495570644,2.85640088258368,"With (weak)",2,"None","None","High",NA,NA,"None",0.555905112974343,2.69129914999478e-05,0.0905660732464098,1.04412442098803e-05
69498,"Scalefree",100,0,4.39050505050505,0.590025378949038,-0.267243007570868,2.89779387099807,"With (weak)",2,"None","None","High",NA,NA,"None",0.513001672485831,2.66760449475148e-05,0.0402741433880096,1.05498990935253e-05
69545,"Scalefree",100,0,4.45373737373737,0.541745538221394,-0.251482637245622,2.84162298656298,"With (weak)",2,"None","None","High",NA,NA,"None",0.515908454990841,2.64881889285398e-05,0.0623892837051764,1.06014360113005e-05
69594,"Scalefree",100,0,4.40464646464646,0.57258722149557,-0.260823653643083,2.81935254467347,"With (weak)",2,"None","None","High",NA,NA,"None",0.535932528028871,2.66602394158691e-05,0.0496758347055962,1.06209470518253e-05
170,"Random",50,0.0526666666666667,4.43183673469388,0.577836455221063,-0.2173177743954,NA,"With (strong)",2.44,"Low",NA,NA,"None",NA,NA,0.482541306074439,1.77182051004156e-05,0.0142908013022754,9.45821176368557e-06
170,"Random",50,0.0526666666666667,4.43183673469388,0.577836455221063,-0.2173177743954,NA,"With (strong)",2.44,"High",NA,NA,"None",NA,NA,0.482541306074439,1.77182051004156e-05,0.0142908013022754,9.45821176368557e-06
190,"Random",50,0.00666666666666667,4.41469387755102,0.518404758777794,-0.093920972644377,NA,"With (strong)",2.44,"Low",NA,NA,"None",NA,NA,0.519460524087211,1.87129304023936e-05,0.00488512252516289,1.02364448650564e-05
190,"Random",50,0.00666666666666667,4.41469387755102,0.518404758777794,-0.093920972644377,NA,"With (strong)",2.44,"High",NA,NA,"None",NA,NA,0.519460524087211,1.87129304023936e-05,0.00488512252516289,1.02364448650564e-05
376,"Random",50,0.058,4.39836734693878,0.654561637288281,-0.0383576445164776,NA,"With (strong)",2.48,"Low",NA,NA,"None",NA,NA,0.480846773961789,1.77800776198983e-05,0.00664774124102851,9.51344972209163e-06
376,"Random",50,0.058,4.39836734693878,0.654561637288281,-0.0383576445164776,NA,"With (strong)",2.48,"High",NA,NA,"None",NA,NA,0.480846773961789,1.77800776198983e-05,0.00664774124102851,9.51344972209163e-06
451,"Random",50,0.0273333333333333,4.84816326530612,0.523078771204242,-0.165313968389577,NA,"With (strong)",2.48,"Low",NA,NA,"None",NA,NA,0.502930983054377,1.8750873229472e-05,0.0270480704522631,1.09030815288202e-05
451,"Random",50,0.0273333333333333,4.84816326530612,0.523078771204242,-0.165313968389577,NA,"With (strong)",2.48,"High",NA,NA,"None",NA,NA,0.502930983054377,1.8750873229472e-05,0.0270480704522631,1.09030815288202e-05
